Year,Month,Day,Precipitation,TempAirMax,TempAirMin,patch
1999,11,5,0,28.19,9.43,0
1999,11,6,0,28.18,10.61,0
1999,11,7,0,26.32,9.2,0
1999,11,8,0,26.97,9.76,0
1999,11,9,0,26.06,8.23,0
1999,11,10,0,27.47,10.17,0
1999,11,11,0,28.11,9.68,0
1999,11,12,0,25.27,9.64,0
1999,11,13,0,26.86,8.06,0
1999,11,14,0,26.69,9.25,0
1999,11,15,0,25.28,8.48,0
1999,11,16,0,26.98,8.79,0
1999,11,17,0,27.44,8.21,0
1999,11,18,0,25.15,11.75,0
1999,11,19,0,24.03,6.552,0
1999,11,20,0,24.46,7.62,0
1999,11,21,0,22.05,4.293,0
1999,11,22,0,15.02,0.583,0
1999,11,23,0,16.1,-2.817,0
1999,11,24,0,15.61,-1.491,0
1999,11,25,0,16.04,-1.349,0
1999,11,26,0,22.84,1.37,0
1999,11,27,0,24.37,6.031,0
1999,11,28,0,23.53,6.552,0
1999,11,29,0,22.22,4.628,0
1999,11,30,0,20.9,2.529,0
1999,12,1,0,22.85,4.513,0
1999,12,2,0,19.07,5.121,0
1999,12,3,0,15.43,3.915,0
1999,12,4,0,12.6,-5.276,0
1999,12,5,0,14.28,-2.162,0
1999,12,6,0,15.99,-1.994,0
1999,12,7,0,19.53,-0.692,0
1999,12,8,0,12.78,1.611,0
1999,12,9,0,14.44,-2.621,0
1999,12,10,0,16.67,-2.468,0
1999,12,11,0,11.59,0.869,0
1999,12,12,0,14.12,-3.098,0
1999,12,13,0,17.11,-2.612,0
1999,12,14,0,11.86,-0.405,0
1999,12,15,0,11.46,-2.928,0
1999,12,16,0,15.3,-2.902,0
1999,12,17,0,19,-1.031,0
1999,12,18,0,17.63,-0.006,0
1999,12,19,0,14.58,-1.099,0
1999,12,20,0,13.29,-3.194,0
1999,12,21,0,14.51,-1.588,0
1999,12,22,0,9.82,0.477,0
1999,12,23,0,8.68,-1.896,0
1999,12,24,4.318,6.026,0.441,0
1999,12,25,0,4.959,1.282,0
1999,12,26,0,8.82,1.045,0
1999,12,27,0,13.6,-0.035,0
1999,12,28,0,14.22,0.963,0
1999,12,29,0,16.07,2.11,0
1999,12,30,0,17.72,8.34,0
1999,12,31,0,18.43,7.02,0
2000,1,1,0,15.67,2.712,0
2000,1,2,0.508,9.19,-3.322,0
2000,1,3,0,7.67,-3.619,0
2000,1,4,0,10.39,-6.132,0
2000,1,5,0,15.38,-6.688,0
2000,1,6,0,11.11,-2.754,0
2000,1,7,0,11.98,-3.635,0
2000,1,8,0,14.78,-2.638,0
2000,1,9,0,16.62,-4.997,0
2000,1,10,0,18.25,-1.056,0
2000,1,11,0,20.54,2.578,0
2000,1,12,0,22.17,2.457,0
2000,1,13,0,21.7,3.494,0
2000,1,14,0,17.59,3.803,0
2000,1,15,0,21.85,0.687,0
2000,1,16,0,24.81,5.22,0
2000,1,17,0,23.34,5.789,0
2000,1,18,0,25.79,9.3,0
2000,1,19,0,24.51,6.94,0
2000,1,20,0,25.76,8.47,0
2000,1,21,0,21.39,5.891,0
2000,1,22,0,19.03,5.747,0
2000,1,23,0,20.19,3.691,0
2000,1,24,0,22.39,6.803,0
2000,1,25,0,24.8,6.034,0
2000,1,26,0,21.47,9.18,0
2000,1,27,0,18.33,0.651,0
2000,1,28,0,16.81,-1.77,0
2000,1,29,0,16.41,-0.689,0
2000,1,30,0,18.59,-0.745,0
2000,1,31,0,16.25,5.589,0
2000,2,1,0,13.62,2.179,0
2000,2,2,0,14.35,-3.738,0
2000,2,3,0,21.59,-2.167,0
2000,2,4,0,18.17,1.319,0
2000,2,5,0,18.88,-1.526,0
2000,2,6,0,21.87,3.926,0
2000,2,7,0,22,4.127,0
2000,2,8,0,21.33,3.697,0
2000,2,9,0,25.92,7.91,0
2000,2,10,0,23.85,5.084,0
2000,2,11,0,20.28,4.378,0
2000,2,12,0,17.58,0.436,0
2000,2,13,0,18.91,0.996,0
2000,2,14,0,22.73,2.474,0
2000,2,15,0,25.04,7.1,0
2000,2,16,0,25.4,8.34,0
2000,2,17,0,21.64,7.04,0
2000,2,18,0,18.58,-1.663,0
2000,2,19,0,23.05,1.229,0
2000,2,20,0,23.04,6.714,0
2000,2,21,0,21.99,8.52,0
2000,2,22,0.254,14.53,4.357,0
2000,2,23,0,21.09,0.859,0
2000,2,24,0,17.46,5.929,0
2000,2,25,0,14.2,-1.216,0
2000,2,26,0,18.08,-1.998,0
2000,2,27,0,24.76,5.131,0
2000,2,28,0,20.97,8.86,0
2000,2,29,0,19.42,2.366,0
2000,3,1,0,21.45,5.661,0
2000,3,2,0,20.91,0.646,0
2000,3,3,0,23.65,5.441,0
2000,3,4,0,23.49,6.359,0
2000,3,5,0.762,16.39,5.877,0
2000,3,6,0,18.35,7.14,0
2000,3,7,0.508,10.17,0.292,0
2000,3,8,0,16.85,-2.11,0
2000,3,9,0,20.16,-0.06,0
2000,3,10,0,21.31,-0.426,0
2000,3,11,0,20.88,2.764,0
2000,3,12,0,26.34,4.06,0
2000,3,13,0,23.51,9.51,0
2000,3,14,0,25.24,6.335,0
2000,3,15,0,25.54,8.09,0
2000,3,16,0,24,11.31,0
2000,3,17,0,23.83,4.546,0
2000,3,18,0,24.42,6.769,0
2000,3,19,0,23.52,1.788,0
2000,3,20,1.524,22.78,1.65,0
2000,3,21,0,10.26,-0.822,0
2000,3,22,1.778,11.7,-0.213,0
2000,3,23,0,18.98,1.213,0
2000,3,24,0,24.09,5.263,0
2000,3,25,0,25.51,6.618,0
2000,3,26,0,26.39,8.48,0
2000,3,27,0,27.74,7.19,0
2000,3,28,1.016,21.82,8.74,0
2000,3,29,0,23.67,5.657,0
2000,3,30,0,24.15,5.386,0
2000,3,31,0,19.33,7.93,0
2000,4,1,0,16.75,1.629,0
2000,4,2,0,18.28,2.289,0
2000,4,3,0,24.23,4.724,0
2000,4,4,0,28.42,9.48,0
2000,4,5,0,29.74,10.65,0
2000,4,6,0,28.21,12.61,0
2000,4,7,0,29.43,10.44,0
2000,4,8,0,22.43,12.38,0
2000,4,9,0,29.9,9.34,0
2000,4,10,0,27.9,13.56,0
2000,4,11,0,25.94,10.02,0
2000,4,12,0,26.22,6.865,0
2000,4,13,0,30.01,11.56,0
2000,4,14,0,28.75,12.25,0
2000,4,15,0,24.75,10.4,0
2000,4,16,0,28.27,7.75,0
2000,4,17,0,29.84,11.15,0
2000,4,18,0,29.46,13.37,0
2000,4,19,0,25.8,3.298,0
2000,4,20,0,29.34,9.29,0
2000,4,21,0,30.97,15.3,0
2000,4,22,0,23.88,11.98,0
2000,4,23,0,28.47,9.67,0
2000,4,24,0,31.38,10.09,0
2000,4,25,0,33.88,13.66,0
2000,4,26,0,35.33,15.44,0
2000,4,27,0,35.2,17.3,0
2000,4,28,0,33.54,16.79,0
2000,4,29,0,30.51,15.49,0
2000,4,30,0,28.29,12.73,0
2000,5,1,0,29.9,10.97,0
2000,5,2,0,33.27,12.47,0
2000,5,3,0,34.28,15.18,0
2000,5,4,0,34.88,15.99,0
2000,5,5,0,34.43,15.82,0
2000,5,6,0,34.3,16.65,0
2000,5,7,0,33.43,13.73,0
2000,5,8,0,32.62,14.93,0
2000,5,9,0,33.73,15.58,0
2000,5,10,0,34.99,14.31,0
2000,5,11,0,32.51,17.42,0
2000,5,12,0,28.83,13.67,0
2000,5,13,0,31.19,12.59,0
2000,5,14,0,36.1,12.16,0
2000,5,15,0,37.25,17.2,0
2000,5,16,0,31.64,20.29,0
2000,5,17,0,28.14,11.8,0
2000,5,18,0,28.97,9.58,0
2000,5,19,0,30.34,12,0
2000,5,20,0,31.98,15.75,0
2000,5,21,0,35.49,18.99,0
2000,5,22,0,37.48,19.47,0
2000,5,23,0,38.23,18.92,0
2000,5,24,0,36.47,17.79,0
2000,5,25,0,31.81,17.69,0
2000,5,26,0,31.9,15.18,0
2000,5,27,0,36.13,15.7,0
2000,5,28,0,38.81,22.19,0
2000,5,29,0,39.88,23.02,0
2000,5,30,0,39.15,21.17,0
2000,5,31,0,37.01,21.28,0
2000,6,1,0,32.41,18.82,0
2000,6,2,0,34.03,19.23,0
2000,6,3,0,35.76,16.77,0
2000,6,4,0,37.63,18.66,0
2000,6,5,0,34.83,20.79,0
2000,6,6,0,35.88,19.88,0
2000,6,7,0,36.84,20.6,0
2000,6,8,1.778,31.09,19.52,0
2000,6,9,0,31.81,19.76,0
2000,6,10,0,31.24,15.35,0
2000,6,11,0,33.88,16.63,0
2000,6,12,0,36.96,18.86,0
2000,6,13,0,37.42,17.61,0
2000,6,14,0,38.92,18.84,0
2000,6,15,0,38.66,21.83,0
2000,6,16,0,38.44,21.05,0
2000,6,17,3.556,33.15,17.96,0
2000,6,18,0,30.28,15.68,0
2000,6,19,4.826,29.89,17.93,0
2000,6,20,0,31.72,16.26,0
2000,6,21,1.524,32.61,18.36,0
2000,6,22,0.254,30.78,17.29,0
2000,6,23,0,30.72,15.78,0
2000,6,24,0,34.34,17.89,0
2000,6,25,0,35.88,20.11,0
2000,6,26,0.508,38.04,21.5,0
2000,6,27,3.302,30.5,18.1,0
2000,6,28,6.096,27.65,17.61,0
2000,6,29,19.558,22.2,18.45,0
2000,6,30,0,26.14,18.47,0
2000,7,1,0,27.86,19.18,0
2000,7,2,0,30.22,18.24,0
2000,7,3,0,33.57,17.79,0
2000,7,4,0,35.21,18.89,0
2000,7,5,0,36.74,20.32,0
2000,7,6,0,36.14,20.69,0
2000,7,7,0.508,35.12,19.13,0
2000,7,8,0,31.33,17.44,0
2000,7,9,0,34.16,19.6,0
2000,7,10,9.652,33.53,20.09,0
2000,7,11,3.556,34.55,17.63,0
2000,7,12,0.508,35.81,18.76,0
2000,7,13,0,32.76,19.36,0
2000,7,14,2.032,33.94,18.11,0
2000,7,15,0,34.57,21.89,0
2000,7,16,1.27,34.78,20.01,0
2000,7,17,0,35.91,20.51,0
2000,7,18,0,38.87,21.27,0
2000,7,19,0,38.59,22.1,0
2000,7,20,0.508,37.53,20.99,0
2000,7,21,0,38.57,20.66,0
2000,7,22,0.508,37.15,19.86,0
2000,7,23,0,37.28,19.29,0
2000,7,24,0,38.59,21.19,0
2000,7,25,0,39.23,22.95,0
2000,7,26,0,38.64,23.23,0
2000,7,27,2.286,38.61,24.83,0
2000,7,28,0,39,21.81,0
2000,7,29,0.508,35.57,20.86,0
2000,7,30,0,33.54,17.49,0
2000,7,31,0,33.78,19.16,0
2000,8,1,0,35.34,17.41,0
2000,8,2,0,37.13,20.23,0
2000,8,3,0,38.93,20.9,0
2000,8,4,0,38.79,20.63,0
2000,8,5,0,33.03,22.07,0
2000,8,6,0,35.14,20.02,0
2000,8,7,0,30.66,17.74,0
2000,8,8,0,35.13,19.12,0
2000,8,9,10.16,34.05,19.26,0
2000,8,10,3.556,30,18.53,0
2000,8,11,2.286,33.03,20.42,0
2000,8,12,0,34.65,18.78,0
2000,8,13,0,36.52,20.29,0
2000,8,14,0,35.49,18.57,0
2000,8,15,0,36.66,20.7,0
2000,8,16,0,35.84,21.21,0
2000,8,17,1.27,32.52,19.58,0
2000,8,18,2.794,32.45,18.13,0
2000,8,19,0,35.33,18.6,0
2000,8,20,0,37.12,21.08,0
2000,8,21,0,36.49,19.84,0
2000,8,22,0,33.82,20.08,0
2000,8,23,0,33.15,17.21,0
2000,8,24,0,30.82,18.61,0
2000,8,25,0,34.11,18.63,0
2000,8,26,4.826,34.99,18.95,0
2000,8,27,0,32.58,18.74,0
2000,8,28,9.652,31.36,17.55,0
2000,8,29,0,27.95,16.75,0
2000,8,30,6.096,27.64,13.96,0
2000,8,31,0,30.17,13.3,0
2000,9,1,0,32.19,14.87,0
2000,9,2,0,33.8,17.29,0
2000,9,3,0,36.31,19.2,0
2000,9,4,0,37.2,18.03,0
2000,9,5,0,36.08,19.51,0
2000,9,6,0,37.13,19.16,0
2000,9,7,0,38.24,18.57,0
2000,9,8,0,34.13,22.28,0
2000,9,9,0,34.23,19.54,0
2000,9,10,0,29.04,18.89,0
2000,9,11,0,33.81,15.94,0
2000,9,12,0,36.12,17.55,0
2000,9,13,0,37.23,17.65,0
2000,9,14,0,35.52,17.98,0
2000,9,15,0,32.91,17.28,0
2000,9,16,0,33.19,17.09,0
2000,9,17,0,33.59,18.74,0
2000,9,18,0,34.85,16.92,0
2000,9,19,2.54,32.18,16.44,0
2000,9,20,0,34.29,17.31,0
2000,9,21,0,30.1,18.57,0
2000,9,22,0,32.67,18.38,0
2000,9,23,0,29.51,18.44,0
2000,9,24,0,29.17,12.67,0
2000,9,25,0,26.25,12.33,0
2000,9,26,0,31.54,12.75,0
2000,9,27,0,33.99,18.03,0
2000,9,28,0,34.36,18.98,0
2000,9,29,0,34.56,19.21,0
2000,9,30,0,35.07,16.37,0
2000,10,1,0,35.55,18.95,0
2000,10,2,0,34.6,16.56,0
2000,10,3,0,33.48,17.91,0
2000,10,4,0,32.68,19,0
2000,10,5,0,32.3,15.64,0
2000,10,6,0,32.13,17.68,0
2000,10,7,0,26.45,11.74,0
2000,10,8,1.016,11.24,6.256,0
2000,10,9,0,9.12,3.802,0
2000,10,10,3.048,20.37,4.045,0
2000,10,11,57.912,18.09,13.73,0
2000,10,12,2.54,18.72,12.13,0
2000,10,13,0,23.38,9.36,0
2000,10,14,0,23.79,11.54,0
2000,10,15,0,23.97,11.56,0
2000,10,16,0,25.05,10.78,0
2000,10,17,0,26.79,13.05,0
2000,10,18,0,24.81,11.47,0
2000,10,19,22.352,22.11,11.8,0
2000,10,20,0.254,22.48,9.9,0
2000,10,21,0.762,18.87,9.52,0
2000,10,22,21.59,15.07,10.99,0
2000,10,23,13.462,16.79,8.35,0
2000,10,24,0,19.05,8.08,0
2000,10,25,0,21.28,6.439,0
2000,10,26,0,21.53,9.24,0
2000,10,27,3.81,20.42,9.43,0
2000,10,28,4.064,14.89,6.608,0
2000,10,29,0,18.6,4.467,0
2000,10,30,0,20.4,6.437,0
2000,10,31,0.762,12.27,4.982,0
2000,11,1,0,15.1,0.14,0
2000,11,2,0,18.22,3.374,0
2000,11,3,0,19.46,7.19,0
2000,11,4,7.112,15.43,8.29,0
2000,11,5,2.794,14.34,5.515,0
2000,11,6,4.826,13.4,0.111,0
2000,11,7,8.636,8.77,-0.066,0
2000,11,8,0,9.37,-1.432,0
2000,11,9,0,14.36,-1.227,0
2000,11,10,0.762,16.08,5.961,0
2000,11,11,1.27,10.64,3.847,0
2000,11,12,0,10.13,1.513,0
2000,11,13,0,14.44,-1.097,0
2000,11,14,0,16.39,0.556,0
2000,11,15,0,15.17,2.928,0
2000,11,16,0,12.61,-2.159,0
2000,11,17,0,13.67,-0.191,0
2000,11,18,0,8.22,-2.392,0
2000,11,19,0,16.1,-2.068,0
2000,11,20,0,17.7,0.975,0
2000,11,21,0,14.4,0.485,0
2000,11,22,0,19.9,4.593,0
2000,11,23,0,13.57,4.308,0
2000,11,24,0,16.62,0.306,0
2000,11,25,0,16.24,-0.466,0
2000,11,26,0,18.3,0.412,0
2000,11,27,0,19.57,0.826,0
2000,11,28,0,20.73,3.4,0
2000,11,29,0,21.41,4.915,0
2000,11,30,0,20.74,4.494,0
2000,12,1,0,18.69,6.368,0
2000,12,2,0,10.48,5.079,0
2000,12,3,0,15.44,-0.141,0
2000,12,4,0,19.07,1.275,0
2000,12,5,0,16.8,3.709,0
2000,12,6,0,17.68,2.098,0
2000,12,7,0,19.65,-0.267,0
2000,12,8,0,19.83,6.383,0
2000,12,9,0,18.18,2.346,0
2000,12,10,0,17.25,4.346,0
2000,12,11,0,16.12,1.471,0
2000,12,12,4.826,18.86,5.473,0
2000,12,13,2.032,13.03,1.501,0
2000,12,14,0,14.29,0.565,0
2000,12,15,0,16.29,1.167,0
2000,12,16,0,16.3,-0.869,0
2000,12,17,0,16.72,0.819,0
2000,12,18,0,13.03,0.46,0
2000,12,19,0,13.27,-4.821,0
2000,12,20,0,16.36,-2.75,0
2000,12,21,0,17.57,1.387,0
2000,12,22,0,18.63,-0.536,0
2000,12,23,0,18.22,3.056,0
2000,12,24,0,18.89,3.888,0
2000,12,25,0,17.32,1.655,0
2000,12,26,0,5.922,-1.558,0
2000,12,27,0,12.2,-3.554,0
2000,12,28,0,14.7,-1.654,0
2000,12,29,0,13.87,-1.003,0
2000,12,30,0,15.95,-1.592,0
2000,12,31,0,17.31,0.35,0
2001,1,1,0,15.43,0.464,0
2001,1,2,0,15.4,0.457,0
2001,1,3,0,12.53,-0.457,0
2001,1,4,0,16.13,-0.133,0
2001,1,5,0,19.86,3.645,0
2001,1,6,1.778,16.24,6.608,0
2001,1,7,0.254,16.32,3.488,0
2001,1,8,0,13.13,1.568,0
2001,1,9,12.192,8.36,3.442,0
2001,1,10,0,10.86,1.202,0
2001,1,11,0,14.31,-0.526,0
2001,1,12,2.032,14.02,1.339,0
2001,1,13,0,9.29,-1.092,0
2001,1,14,0,11.78,-2.768,0
2001,1,15,0,15.21,-2.745,0
2001,1,16,0,7.28,-0.793,0
2001,1,17,5.588,2.042,-5.085,0
2001,1,18,0,4.879,-5.807,0
2001,1,19,0,8.33,-3.598,0
2001,1,20,0,10.98,-2.208,0
2001,1,21,0,13.41,-0.324,0
2001,1,22,0,8.18,0.21,0
2001,1,23,0,15.02,1.001,0
2001,1,24,0,17.93,-0.143,0
2001,1,25,0,16.98,2.376,0
2001,1,26,0,17.19,-1.49,0
2001,1,27,5.842,12.44,-0.002,0
2001,1,28,0.254,7.36,-3.052,0
2001,1,29,0.254,8.65,-1.317,0
2001,1,30,0,10.32,-2.191,0
2001,1,31,0,10.33,-3.185,0
2001,2,1,0,12.12,-2.761,0
2001,2,2,0,13.7,-5.015,0
2001,2,3,0,18.55,-1.211,0
2001,2,4,0,22.82,2.847,0
2001,2,5,0,23.59,3.522,0
2001,2,6,0,23.34,5.425,0
2001,2,7,0,18.43,11.07,0
2001,2,8,4.572,11.54,-0.149,0
2001,2,9,0,10.15,-4.523,0
2001,2,10,0,16.04,-3.697,0
2001,2,11,0,19.46,0.826,0
2001,2,12,0,19.73,0.288,0
2001,2,13,0,16.78,7.47,0
2001,2,14,0,13.72,-0.095,0
2001,2,15,0,8.07,-3.538,0
2001,2,16,0,12.25,-3.936,0
2001,2,17,0,15.69,-0.713,0
2001,2,18,0,22.51,4.698,0
2001,2,19,0,21.35,3.219,0
2001,2,20,0,22.98,4.512,0
2001,2,21,0,21.64,2.475,0
2001,2,22,0,22.12,5.239,0
2001,2,23,0,16.45,1.239,0
2001,2,24,0,12.46,0.415,0
2001,2,25,0,13.73,-1.029,0
2001,2,26,0,17.16,1.218,0
2001,2,27,0,13.52,5.966,0
2001,2,28,0,14.42,2.15,0
2001,3,1,0,13.39,-1.712,0
2001,3,2,0,12.64,1.217,0
2001,3,3,0,13.65,-0.239,0
2001,3,4,0,18.18,-0.191,0
2001,3,5,0,18.85,2.061,0
2001,3,6,0,20.57,5.751,0
2001,3,7,2.032,15.65,3.494,0
2001,3,8,0,16.21,1.294,0
2001,3,9,0,19.83,3.227,0
2001,3,10,0,15.74,5.803,0
2001,3,11,0,14.05,-1.009,0
2001,3,12,0,16.57,-1.292,0
2001,3,13,0.762,18.69,3.286,0
2001,3,14,0.254,18.56,3.822,0
2001,3,15,0,18.93,4.092,0
2001,3,16,0,19.86,3.528,0
2001,3,17,0,18.28,3.982,0
2001,3,18,0,19.91,1.226,0
2001,3,19,0,21.32,3.163,0
2001,3,20,0,26.91,4.146,0
2001,3,21,0,28.18,8.16,0
2001,3,22,0,26.86,7.33,0
2001,3,23,0,25.58,7.25,0
2001,3,24,0,25.94,7.65,0
2001,3,25,0,26.87,7.18,0
2001,3,26,0,25.74,8.06,0
2001,3,27,0,24.11,11.03,0
2001,3,28,0,22.74,5.405,0
2001,3,29,0,23.72,9.35,0
2001,3,30,0,24.65,10.3,0
2001,3,31,0,26.19,8.65,0
2001,4,1,0,28.09,8.89,0
2001,4,2,0,26.25,12.92,0
2001,4,3,0,25.27,10.86,0
2001,4,4,0,26.13,11.79,0
2001,4,5,0,22.57,6.803,0
2001,4,6,13.208,14.2,4.161,0
2001,4,7,0,22.77,1.466,0
2001,4,8,0,23.2,4.719,0
2001,4,9,0,23.39,5.594,0
2001,4,10,0,15.25,4.059,0
2001,4,11,0,17.09,-1.641,0
2001,4,12,0,20.81,-0.054,0
2001,4,13,0,25.97,2.547,0
2001,4,14,0,27.6,4.891,0
2001,4,15,0,28.95,8.35,0
2001,4,16,0,31.24,11.27,0
2001,4,17,0,27.24,10.96,0
2001,4,18,0,29.91,9.3,0
2001,4,19,0,31.38,14.91,0
2001,4,20,0,27.96,19.11,0
2001,4,21,0,25.1,11.51,0
2001,4,22,0,18.08,2.126,0
2001,4,23,0,23.9,2.973,0
2001,4,24,0,27.16,7.45,0
2001,4,25,0,27.94,13.6,0
2001,4,26,0,29.28,10.63,0
2001,4,27,0,30.43,13.23,0
2001,4,28,0,30.19,12.94,0
2001,4,29,0,29.61,12.37,0
2001,4,30,0,31.52,12.3,0
2001,5,1,0,33.28,13.71,0
2001,5,2,0,29.45,15.44,0
2001,5,3,0,26.64,12.75,0
2001,5,4,0,21.22,8.05,0
2001,5,5,0,24.67,7.35,0
2001,5,6,0,29.24,8.86,0
2001,5,7,0,32.53,14.36,0
2001,5,8,0,33.98,14.98,0
2001,5,9,0,29.96,17.31,0
2001,5,10,0,32.71,16.11,0
2001,5,11,0,34.44,14.77,0
2001,5,12,0.508,31.06,17.26,0
2001,5,13,1.524,28.75,15.6,0
2001,5,14,3.302,27.88,14.9,0
2001,5,15,0,31.66,13.87,0
2001,5,16,0,32.83,14.41,0
2001,5,17,0,34.17,16.83,0
2001,5,18,0,31.87,17.94,0
2001,5,19,4.318,24.27,13.9,0
2001,5,20,0,28.66,13.45,0
2001,5,21,0,33.48,14.79,0
2001,5,22,0,33.14,12.04,0
2001,5,23,0,35.1,17.44,0
2001,5,24,0,37.03,15.93,0
2001,5,25,0,36.64,18.84,0
2001,5,26,0,36.75,18.85,0
2001,5,27,0,35.93,19.86,0
2001,5,28,0,33.7,19.54,0
2001,5,29,0,33.46,14.94,0
2001,5,30,0,36.26,15.96,0
2001,5,31,0,36.87,19.86,0
2001,6,1,0,37.17,17.53,0
2001,6,2,0,36.3,18.64,0
2001,6,3,0,33.83,19.8,0
2001,6,4,0,33.3,19.35,0
2001,6,5,0,34.23,12.93,0
2001,6,6,0,36.56,15.4,0
2001,6,7,0,38.82,17.24,0
2001,6,8,0,36.72,20.2,0
2001,6,9,0,37.75,20.67,0
2001,6,10,0,38.52,17.58,0
2001,6,11,0,37.33,21.46,0
2001,6,12,0,35.71,21.46,0
2001,6,13,0,32.41,18.72,0
2001,6,14,0,32.15,17.12,0
2001,6,15,0,35.86,14.83,0
2001,6,16,0,38.91,19.15,0
2001,6,17,0,37.05,21.76,0
2001,6,18,0,38.09,17.43,0
2001,6,19,0,38.47,21.34,0
2001,6,20,0,37.02,21.39,0
2001,6,21,0,36.33,18.37,0
2001,6,22,0,36.8,18.72,0
2001,6,23,0.508,35.57,18.65,0
2001,6,24,0.254,35.9,18.23,0
2001,6,25,4.572,33.42,17.6,0
2001,6,26,4.064,29.17,16.32,0
2001,6,27,0,34.81,17.91,0
2001,6,28,2.794,36.54,19.04,0
2001,6,29,0,38.88,20,0
2001,6,30,5.588,39.28,20.36,0
2001,7,1,0,37.41,20.65,0
2001,7,2,0,36.51,21.92,0
2001,7,3,0,33.93,21.78,0
2001,7,4,0,34.7,19.17,0
2001,7,5,2.286,33.28,19.67,0
2001,7,6,0.254,30.73,17.97,0
2001,7,7,5.08,29.31,17.88,0
2001,7,8,0,30.6,16.5,0
2001,7,9,1.27,31.1,17.07,0
2001,7,10,4.826,31.94,16.44,0
2001,7,11,0.254,33.92,19.53,0
2001,7,12,8.382,36.93,20.18,0
2001,7,13,0,38.43,20.95,0
2001,7,14,0,36.4,20.58,0
2001,7,15,0,32.88,20.82,0
2001,7,16,17.272,33.05,18.79,0
2001,7,17,0.508,29.32,18.61,0
2001,7,18,0,31.17,18.64,0
2001,7,19,0.508,34.31,19.44,0
2001,7,20,2.032,31.46,19.59,0
2001,7,21,1.016,31.79,19.11,0
2001,7,22,0,35.43,19.62,0
2001,7,23,0.254,34.54,20.34,0
2001,7,24,0,34.74,19.34,0
2001,7,25,1.778,33.92,20.17,0
2001,7,26,1.524,33.06,19.23,0
2001,7,27,0,34.68,19.96,0
2001,7,28,1.27,34.11,20.51,0
2001,7,29,0.254,31.76,19.18,0
2001,7,30,0,34.53,17.22,0
2001,7,31,0.508,31.26,19.44,0
2001,8,1,1.524,30.82,17.5,0
2001,8,2,0.762,34.45,20.41,0
2001,8,3,0,34.64,19.02,0
2001,8,4,0,35.15,22.4,0
2001,8,5,0,35.54,17.29,0
2001,8,6,0,36.55,19.58,0
2001,8,7,0,35.44,20.54,0
2001,8,8,3.556,25.52,18.89,0
2001,8,9,1.016,28.66,18.6,0
2001,8,10,0,33.08,17.73,0
2001,8,11,0.254,33.76,18.99,0
2001,8,12,9.652,33.56,17.38,0
2001,8,13,2.794,31.33,18.54,0
2001,8,14,5.588,28.78,17.13,0
2001,8,15,2.794,30.67,17.64,0
2001,8,16,21.844,31.73,16.55,0
2001,8,17,0,32.5,17.79,0
2001,8,18,0,31.64,18.53,0
2001,8,19,0,32.97,18.56,0
2001,8,20,0,32.73,18.67,0
2001,8,21,0.254,30.32,18.71,0
2001,8,22,0,33.82,16.94,0
2001,8,23,0,34.91,18.58,0
2001,8,24,0,36.71,19.06,0
2001,8,25,0,37.27,21.32,0
2001,8,26,0,36.71,18.41,0
2001,8,27,0,37.84,21.01,0
2001,8,28,1.524,36.7,19.22,0
2001,8,29,5.08,33.25,15.71,0
2001,8,30,0,31.59,16.33,0
2001,8,31,0,32.84,15.57,0
2001,9,1,0,32.59,18.72,0
2001,9,2,0,33.8,19.05,0
2001,9,3,0,35.36,16.38,0
2001,9,4,0,36.96,19.46,0
2001,9,5,0,36.19,18.29,0
2001,9,6,0,35.7,19.91,0
2001,9,7,0,33.58,17.49,0
2001,9,8,0,33.19,15.09,0
2001,9,9,0,32.42,16.26,0
2001,9,10,0,31.83,14.84,0
2001,9,11,0,31.89,15.48,0
2001,9,12,1.524,31.28,18.69,0
2001,9,13,4.064,25.68,18.44,0
2001,9,14,3.556,25.99,17.89,0
2001,9,15,0,31.11,18.66,0
2001,9,16,0,32.07,18.29,0
2001,9,17,0,33.89,18.58,0
2001,9,18,0,33.46,17.38,0
2001,9,19,0,34.16,18.64,0
2001,9,20,0,34.16,19.94,0
2001,9,21,0,33.26,19.74,0
2001,9,22,1.778,35.15,17.9,0
2001,9,23,2.032,33.29,17.81,0
2001,9,24,0.254,28.66,13.43,0
2001,9,25,0,29.47,13.37,0
2001,9,26,0,31.72,12.83,0
2001,9,27,0,32.59,12.88,0
2001,9,28,0,32.26,13.66,0
2001,9,29,0,31.71,15.93,0
2001,9,30,0,24.49,17.06,0
2001,10,1,0,22.76,15.31,0
2001,10,2,0,28,11.15,0
2001,10,3,0,28.22,14.11,0
2001,10,4,0,28.1,11.79,0
2001,10,5,0,29.21,11.33,0
2001,10,6,1.778,27.43,13.95,0
2001,10,7,0.254,26.27,11.25,0
2001,10,8,0.254,24.46,9.43,0
2001,10,9,0,24.29,8.64,0
2001,10,10,0,25.89,11.26,0
2001,10,11,0,27.58,9.05,0
2001,10,12,0,24.95,11.64,0
2001,10,13,0,27.77,4.879,0
2001,10,14,0,29.59,8.12,0
2001,10,15,0,30.09,12.07,0
2001,10,16,0,27.15,10.83,0
2001,10,17,0,32.05,10.51,0
2001,10,18,0,30.45,12.8,0
2001,10,19,0,31.17,12.95,0
2001,10,20,0,30.76,14.54,0
2001,10,21,0,29.66,13.53,0
2001,10,22,0,28.82,11.8,0
